ID,Variant ID,Handle,Inventory Available: 2 bergin,Variant Price,Variant Compare At Price,Variant Inventory Tracker
8078331740352,45576782774464,tory-burch-ty9072u,3,175.92,313.50,shopify
8078331740352,45576782807232,tory-burch-ty9072u,1,175.92,313.50,shopify
8078331773120,45576782840000,tory-burch-ty9074u,1,195.47,349.50,shopify
8078331838656,45576783069376,tory-burch-ty9076u,17,158.25,349.50,shopify
8078331838656,45576783102144,tory-burch-ty9076u,10,158.25,349.50,shopify
8078331838656,45576783134912,tory-burch-ty9076u,14,158.25,349.50,shopify
8078331838656,45576783167680,tory-burch-ty9076u,9,229.06,409.50,shopify
8078331871424,45576783200448,tory-burch-ty9075u,1,195.47,349.50,shopify
8078331871424,45576783233216,tory-burch-ty9075u,1,195.47,349.50,shopify
8078331871424,45627773550784,tory-burch-ty9075u,1,195.47,349.50,shopify
8078332002496,45576783429824,tura-066,1,134.98,218.85,shopify
8078332035264,45576783462592,under-armour-ua-assist-2,16,64.59,132.00,shopify
8078332035264,45576783495360,under-armour-ua-assist-2,0,70.99,58.50,shopify
8078332035264,45576783528128,under-armour-ua-assist-2,9,72.66,148.50,shopify
8078332068032,45576783560896,under-armour-ua-driven-g,1,86.84,206.25,shopify
8078332100800,45576783593664,under-armour-ua-gameday-jr,0,58.99,48.75,shopify
8078332100800,45576783626432,under-armour-ua-gameday-jr,0,58.99,93.75,shopify
8078332100800,45576783659200,under-armour-ua-gameday-jr,0,112.99,48.75,shopify
8078332100800,45627776860352,under-armour-ua-gameday-jr,3,73.13,140.63,shopify
8078332231872,45576783954112,under-armour-ua-yard-dual-jr,3,78.00,132.00,shopify
8078332231872,45785361055936,under-armour-ua-yard-dual-jr,8,68.25,115.50,shopify
8078332264640,45576783986880,under-armour-ua-yard-dual,4,87.75,148.50,shopify
8078332264640,45576784019648,under-armour-ua-yard-dual,5,87.75,148.50,shopify
8078332264640,45576784052416,under-armour-ua-yard-dual,1,87.75,148.50,shopify
8078332264640,45627732492480,under-armour-ua-yard-dual,6,97.50,165.00,shopify
8078332362944,45576785658048,under-armour-ua-yard-pro,5,97.50,165.00,shopify
8078332362944,45576785690816,under-armour-ua-yard-pro,10,80.73,165.00,shopify
8078332395712,45576785723584,under-armour-ua-yard-pro-jr,0,100.99,49.40,shopify
8078332395712,45576785756352,under-armour-ua-yard-pro-jr,7,74.10,125.40,shopify
8078332395712,45576785789120,under-armour-ua-yard-pro-jr,3,61.36,125.40,shopify
8078332395712,45576785821888,under-armour-ua-yard-pro-jr,0,59.99,49.40,shopify
8078332395712,45649924587712,under-armour-ua-yard-pro-jr,7,67.89,141.90,shopify
8078332428480,45576785854656,under-armour-ua-0014-g-s,1,71.04,148.50,shopify
8078332494016,45576785920192,under-armour-ua-circuit,1,94.72,198.00,shopify
8078332559552,45576785985728,valentino-v109s,1,264.06,489.00,shopify
8078332592320,45576786018496,valentino-va4009,1,198.94,438.00,shopify
8078332625088,45576786051264,vera-wang-akira,1,204.52,378.75,shopify
8078332690624,45576786084032,vera-wang-felicia,1,239.99,525.00,shopify
8078332690624,45576786116800,vera-wang-felicia,1,239.99,525.00,shopify
8078332756160,45576786247872,vera-wang-finca,1,154.50,378.75,shopify
8078332788928,45576786378944,vera-wang-nevela,1,151.88,297.00,shopify
8078332821696,45576786411712,vera-wang-v405,1,141.87,267.00,shopify
8078332920000,45576786542784,vera-wang-v491,1,155.30,394.50,shopify
8078332952768,45576786575552,vera-wang-v495,1,155.30,394.50,shopify
8078333018304,45576786641088,vera-wang-v605,1,167.38,394.50,shopify
8078333051072,45576786673856,vera-wang-v608,1,167.38,394.50,shopify
8078333083840,45576786706624,versace-ve2054,5,193.23,414.00,shopify
8078333083840,45576786739392,versace-ve2054,11,193.23,414.00,shopify
8078333116608,45576786772160,versace-ve2140,16,193.23,414.00,shopify
8078333116608,45576786804928,versace-ve2140,4,241.31,414.00,shopify
8078333149376,45576786837696,versace-ve2150q,5,304.06,520.50,shopify
8078333247680,45576787427520,versace-ve2163,7,202.91,435.00,shopify
8078333247680,45576787460288,versace-ve2163,2,297.13,510.00,shopify
8078333313216,45576787525824,versace-ve2166,3,253.38,435.00,shopify
8078333345984,45576787558592,versace-ve2168,6,310.38,532.50,shopify
8078333345984,45576787591360,versace-ve2168,8,213.52,457.50,shopify
8078333378752,45576787624128,versace-ve2174,7,248.55,532.50,shopify
8078333378752,45576787656896,versace-ve2174,14,248.55,532.50,shopify
8078333411520,45576787689664,versace-ve2198,18,268.88,576.00,shopify
8078333411520,45576787722432,versace-ve2198,2,291.99,501.00,shopify
8078333444288,45576787755200,versace-ve2199,7,291.99,501.00,shopify
8078333444288,45576787787968,versace-ve2199,16,335.75,576.00,shopify
8078333444288,45576787820736,versace-ve2199,19,233.82,501.00,shopify
8078333444288,45576787853504,versace-ve2199,6,335.75,576.00,shopify
8078333477056,45576787886272,versace-ve2225,9,254.10,544.50,shopify
8078333477056,45576787919040,versace-ve2225,6,254.10,544.50,shopify
8078333509824,45576787951808,versace-ve2226,7,342.66,588.00,shopify
8078333509824,45576787984576,versace-ve2226,6,274.39,588.00,shopify
8078333542592,45576788017344,versace-ve2231,17,213.52,457.50,shopify
8078333542592,45576788050112,versace-ve2231,3,213.52,457.50,shopify
8078333608128,45576788115648,versace-ve2232,6,312.94,670.50,shopify
8078333608128,45576788148416,versace-ve2232,4,390.79,670.50,shopify
8078333640896,45576788181184,versace-ve2234,1,250.14,544.50,shopify
8078333673664,45576788213952,versace-ve2235,6,254.10,544.50,shopify
8078333673664,45576788246720,versace-ve2235,4,254.10,544.50,shopify
8078333673664,45576788279488,versace-ve2235,16,254.10,544.50,shopify
8078333673664,45576788312256,versace-ve2235,0,241.99,345.00,shopify
8078333673664,45576788345024,versace-ve2235,1,249.90,544.50,shopify
8078333673664,45576788377792,versace-ve2235,1,248.33,544.50,shopify
8078333673664,45576788410560,versace-ve2235,1,301.65,517.50,shopify
8078333706432,45576788443328,versace-ve2236,5,233.82,501.00,shopify
8078333706432,45576788476096,versace-ve2236,0,460.99,183.32,shopify
8078333804736,45576788574400,versace-ve2238,7,213.52,457.50,shopify
8078333804736,45576788607168,versace-ve2238,10,213.52,457.50,shopify
8078333935808,45576788836544,versace-ve2242,4,317.31,544.50,shopify
8078333935808,45627717320896,versace-ve2242,4,254.10,544.50,shopify
8078333968576,45576788869312,versace-ve2243,1,342.66,588.00,shopify
8078333968576,45576788902080,versace-ve2243,3,274.39,588.00,shopify
8078334001344,45576788934848,versace-ve2245,48,233.82,501.00,shopify
8078334001344,45576788967616,versace-ve2245,25,233.82,501.00,shopify
8078334001344,45660293824704,versace-ve2245,1,291.99,501.00,shopify
8078334034112,45576789000384,versace-ve2248,3,317.31,544.50,shopify
8078334034112,45576789033152,versace-ve2248,2,282.56,619.50,shopify
8078334034112,45576789065920,versace-ve2248,7,262.50,544.50,shopify
8078334099648,45576789131456,versace-ve2249,2,297.33,517.50,shopify
8078334099648,45576789164224,versace-ve2249,1,276.13,544.50,shopify
8078334099648,45576789196992,versace-ve2249,0,241.99,345.00,shopify
8078334132416,45576789229760,versace-ve2250,5,274.39,588.00,shopify
8078334132416,45576789262528,versace-ve2250,3,342.66,588.00,shopify
8078334132416,45576789295296,versace-ve2250,3,268.17,588.00,shopify
8078334197952,45576789328064,versace-ve2252,9,248.33,544.50,shopify
8078334230720,45576789360832,versace-ve2254,15,283.29,621.00,shopify
8078334230720,45576789393600,versace-ve2254,1,361.98,621.00,shopify
8078334296256,45576789491904,versace-ve2255,9,372.50,798.00,shopify
8078334296256,45576789524672,versace-ve2255,4,274.39,588.00,shopify
8078334296256,45576789557440,versace-ve2255,5,274.39,588.00,shopify
8078334296256,45576789590208,versace-ve2255,5,274.39,588.00,shopify
8078334296256,45576789622976,versace-ve2255,5,274.39,588.00,shopify
8078334296256,45576789688512,versace-ve2255,4,268.17,588.00,shopify
8078334361792,45576789754048,versace-ve2257,3,317.31,544.50,shopify
8078334361792,45576789786816,versace-ve2257,13,254.10,544.50,shopify
8078334361792,45576789819584,versace-ve2257,1,317.31,544.50,shopify
8078334361792,45576789852352,versace-ve2257,6,254.10,544.50,shopify
8078334394560,45576789885120,versace-ve2260,1,405.40,694.50,shopify
8078334460096,45576789950656,versace-ve2261,1,405.40,694.50,shopify
8078334460096,45576789983424,versace-ve2261,4,317.28,694.50,shopify
8078334460096,45627768012992,versace-ve2261,0,324.99,463.00,shopify
8078334492864,45576790016192,versace-ve2262,5,324.66,694.50,shopify
8078334492864,45576790048960,versace-ve2262,7,324.66,694.50,shopify
8078334492864,45576790081728,versace-ve2262,5,351.50,769.50,shopify
8078334492864,45576790114496,versace-ve2262,4,324.66,694.50,shopify
8078334558400,45576790180032,versace-ve2264,5,355.56,760.50,shopify
8078334558400,45576790212800,versace-ve2264,7,355.56,760.50,shopify
8078334558400,45576790245568,versace-ve2264,58,355.56,760.50,shopify
8078334558400,45576790278336,versace-ve2264,0,268.99,507.00,shopify
8078334558400,45576790311104,versace-ve2264,8,355.56,760.50,shopify
8078334591168,45576790343872,versace-ve2266,2,304.37,651.00,shopify
8078334591168,45576790376640,versace-ve2266,13,304.37,651.00,shopify
8078334591168,45576790409408,versace-ve2266,1,380.08,651.00,shopify
8078334623936,45576790442176,versace-ve4275,5,253.38,435.00,shopify
8078334689472,45576790507712,versace-ve4296,19,237.94,510.00,shopify
8078334689472,45627664105664,versace-ve4296,114,198.30,435.00,shopify
8078334755008,45576790573248,versace-ve4307,13,253.38,435.00,shopify
8078334755008,45576790606016,versace-ve4307,5,202.91,435.00,shopify
8078334787776,45576790638784,versace-ve4361f-asian-fit,2,317.31,544.50,shopify
8078334853312,45576790737088,versace-ve4361,14,254.10,544.50,shopify
8078334853312,45576790769856,versace-ve4361,6,317.31,544.50,shopify
8078334853312,45576790802624,versace-ve4361,47,317.31,544.50,shopify
8078334853312,45576790835392,versace-ve4361,9,254.10,544.50,shopify
8078334853312,45576790868160,versace-ve4361,4,248.33,544.50,shopify
8078334853312,45576790900928,versace-ve4361,4,317.31,544.50,shopify
8078334853312,45576790933696,versace-ve4361,12,254.10,544.50,shopify
8078334853312,45576790966464,versace-ve4361,11,254.10,544.50,shopify
8078334853312,45576790999232,versace-ve4361,12,317.31,544.50,shopify
8078334853312,45576791032000,versace-ve4361,3,275.73,604.50,shopify
8078334853312,45576791064768,versace-ve4361,4,282.13,604.50,shopify
8078334853312,45576791097536,versace-ve4361,3,261.03,604.50,shopify
8078334853312,45576791130304,versace-ve4361,3,317.31,544.50,shopify
8078334853312,45576791163072,versace-ve4361,0,253.99,363.00,shopify
8078334853312,45576791195840,versace-ve4361,1,317.31,544.50,shopify
8078334853312,45576791228608,versace-ve4361,6,248.33,544.50,shopify
8078334886080,45576791261376,versace-ve4384b,4,254.10,544.50,shopify
8078334886080,45576791294144,versace-ve4384b,2,317.31,544.50,shopify
8078334918848,45576791326912,versace-ve4387,6,233.82,501.00,shopify
8078334918848,45576791359680,versace-ve4387,5,233.82,501.00,shopify
8078334951616,45576791392448,versace-ve4387f-asian-fit,8,233.82,501.00,shopify
8078335017152,45576791457984,versace-ve4391,16,254.10,544.50,shopify
8078335017152,45576791490752,versace-ve4391,1,248.33,544.50,shopify
8078335017152,45576791523520,versace-ve4391,10,317.31,544.50,shopify
8078335049920,45576791556288,versace-ve4393,2,384.47,658.50,shopify
8078335082688,45576791589056,versace-ve4394,2,237.56,517.50,shopify
8078335180992,45576791687360,versace-ve4396,8,202.91,435.00,shopify
8078335279296,45576791785664,versace-ve4399,9,233.82,501.00,shopify
8078335279296,45576791818432,versace-ve4399,3,291.99,501.00,shopify
8078335312064,45576791883968,versace-ve4402,4,254.10,544.50,shopify
8078335312064,45576791916736,versace-ve4402,14,254.10,544.50,shopify
8078335312064,45576791949504,versace-ve4402,0,198.99,345.00,shopify
8078335312064,45576791982272,versace-ve4402,0,325.99,271.20,shopify
8078335312064,45576792015040,versace-ve4402,8,397.75,852.00,shopify
8078335312064,45576792047808,versace-ve4402,4,397.75,852.00,shopify
8078335410368,45576792539328,versace-ve4403,2,317.31,544.50,shopify
8078335410368,45576792572096,versace-ve4403,6,317.31,544.50,shopify
8078335443136,45576792604864,versace-ve4405,3,213.52,457.50,shopify
8078335443136,45576792637632,versace-ve4405,0,213.99,305.00,shopify
8078335443136,45576792670400,versace-ve4405,7,213.52,457.50,shopify
8078335443136,45627764605120,versace-ve4405,1,208.67,457.50,shopify
8078335508672,45576792735936,versace-ve4406,30,213.52,457.50,shopify
8078335508672,45576792768704,versace-ve4406,0,231.09,396.50,shopify
8078335541440,45576792834240,versace-ve4407d,2,248.33,544.50,shopify
8078335574208,45576792867008,versace-ve4408,1,228.51,501.00,shopify
8078335606976,45576792899776,versace-ve4409,8,228.51,501.00,shopify
8078335606976,45576792932544,versace-ve4409,6,233.82,501.00,shopify
8078335606976,45576792965312,versace-ve4409,14,233.82,501.00,shopify
8078335606976,45576792998080,versace-ve4409,6,268.88,576.00,shopify
8078335606976,45576793030848,versace-ve4409,5,233.82,501.00,shopify
8078335639744,45576793063616,versace-ve4415u,2,234.88,517.50,shopify
8078335705280,45576793194688,versace-ve4416u,3,289.14,619.50,shopify
8078335705280,45576793227456,versace-ve4416u,9,254.10,544.50,shopify
8078335738048,45576793260224,versace-ve4418,1,301.65,517.50,shopify
8078335738048,45576793292992,versace-ve4418,1,236.07,517.50,shopify
8078335770816,45576793325760,versace-ve4418f-asian-fit,1,317.31,544.50,shopify
8078335836352,45576793391296,versace-ve4420,2,217.17,475.50,shopify
8078335869120,45576793424064,versace-ve4421f-asian-fit,1,229.95,501.00,shopify
8078335934656,45576793489600,versace-ve4424u,7,268.17,588.00,shopify
8078335934656,45576793522368,versace-ve4424u,4,274.39,588.00,shopify
8078335934656,45576793555136,versace-ve4424u,11,274.39,588.00,shopify
8078335934656,45576793587904,versace-ve4424u,10,268.17,588.00,shopify
8078336000192,45576793653440,versace-ve4425u,4,254.10,544.50,shopify
8078336000192,45576793686208,versace-ve4425u,4,237.56,517.50,shopify
8078336000192,45576793718976,versace-ve4425u,5,248.33,544.50,shopify
8078336000192,45576793751744,versace-ve4425u,14,254.10,544.50,shopify
8078336000192,45576793784512,versace-ve4425u,1,317.31,544.50,shopify
8078336000192,45576793817280,versace-ve4425u,0,198.99,165.74,shopify
8078336000192,45576793850048,versace-ve4425u,8,254.10,544.50,shopify
8078336000192,45576793882816,versace-ve4425u,3,254.10,544.50,shopify
8078336000192,45576793915584,versace-ve4425u,1,317.31,544.50,shopify
8078336000192,45576793948352,versace-ve4425u,1,317.31,544.50,shopify
8078336000192,45627764834496,versace-ve4425u,3,254.10,544.50,shopify
8078336032960,45576793981120,versace-ve4426bu,7,322.50,651.00,shopify
8078336032960,45576794013888,versace-ve4426bu,0,229.99,434.00,shopify
8078336032960,45576794046656,versace-ve4426bu,1,285.08,621.00,shopify
8078336065728,45576794079424,versace-ve4430u,3,248.33,544.50,shopify
8078336065728,45576794112192,versace-ve4430u,3,237.56,517.50,shopify
8078336065728,45576794144960,versace-ve4430u,3,282.56,619.50,shopify
8078336065728,45576794177728,versace-ve4430u,3,254.10,544.50,shopify
8078336164032,45576794276032,versace-ve4431,17,254.10,544.50,shopify
8078336164032,45576794308800,versace-ve4431,3,248.33,544.50,shopify
8078336164032,45576794341568,versace-ve4431,19,254.10,544.50,shopify
8078336164032,45576794374336,versace-ve4431,1,282.56,619.50,shopify
8078336164032,45576794407104,versace-ve4431,15,254.10,544.50,shopify
8078336262336,45576794734784,versace-ve4431f-asian-fit,10,254.10,544.50,shopify
8078336262336,45768121876672,versace-ve4431f-asian-fit,1,317.31,544.50,shopify
8078336295104,45576794767552,versace-ve4432u,1,301.65,517.50,shopify
8078336295104,45576794800320,versace-ve4432u,4,254.10,544.50,shopify
8078336295104,45576794833088,versace-ve4432u,4,254.10,544.50,shopify
8078336295104,45576794865856,versace-ve4432u,8,254.10,544.50,shopify
8078336295104,45576794898624,versace-ve4432u,5,254.10,544.50,shopify
8078336393408,45576795062464,versace-ve4433u,2,206.40,558.00,shopify
8078336426176,45576795095232,versace-ve4434,2,240.84,588.00,shopify
8078336426176,45576795128000,versace-ve4434,0,248.99,207.16,shopify
8078336458944,45576795160768,versace-ve4435,4,199.55,435.00,shopify
8078336458944,45576795193536,versace-ve4435,3,204.19,435.00,shopify
8078336491712,45576795226304,versace-ve4436u,2,266.64,457.50,shopify
8078336491712,45576795259072,versace-ve4436u,8,266.64,457.50,shopify
8078336491712,45576795291840,versace-ve4436u,7,248.55,532.50,shopify
8078336524480,45576795324608,versace-ve4437u,21,213.52,457.50,shopify
8078336524480,45576795357376,versace-ve4437u,28,213.52,457.50,shopify
8078336524480,45576795390144,versace-ve4437u,22,248.55,532.50,shopify
8078336622784,45576795488448,versace-ve4439,7,304.37,651.00,shopify
8078336622784,45576795521216,versace-ve4439,2,285.08,621.00,shopify
8078336622784,45576795553984,versace-ve4439,5,380.08,651.00,shopify
8078336721088,45576795685056,versace-ve4440u,1,268.17,588.00,shopify
8078336721088,45766511198400,versace-ve4440u,1,342.66,588.00,shopify
8078336753856,45576795717824,versace-ve4441,7,233.82,501.00,shopify
8078336786624,45576795750592,versace-ve4441f,2,291.99,501.00,shopify
8078336852160,45576795816128,versace-ve4444u,1,248.33,544.50,shopify
8078336852160,45576795848896,versace-ve4444u,5,254.10,544.50,shopify
8078336917696,45576795914432,versace-ve4445,0,288.99,413.00,shopify
8078336917696,45576795947200,versace-ve4445,3,323.66,709.50,shopify
8078337048768,45576796307648,versace-ve4449d,2,291.99,501.00,shopify
8078337081536,45576796340416,versace-ve4447,1,317.31,544.50,shopify
8078337081536,45576796373184,versace-ve4447,7,317.31,544.50,shopify
8078337081536,45796365172928,versace-ve4447,2,317.31,544.50,shopify
8078337114304,45576796405952,versace-ve4453,5,235.11,544.50,shopify
8078337147072,45576796438720,versace-ve4454,0,274.99,392.00,shopify
8078337147072,45627765293248,versace-ve4454,1,268.17,588.00,shopify
8078337147072,45799323205824,versace-ve4454,1,268.17,588.00,shopify
8078337310912,45576796963008,versace-ve4455u,2,291.99,501.00,shopify
8078337376448,45576797028544,versace-ve4458,4,281.59,651.00,shopify
8078337376448,45576797061312,versace-ve4458,0,304.99,434.00,shopify
8078337409216,45576797094080,versace-ve4459f,4,297.45,651.00,shopify
8078337409216,45576797126848,versace-ve4459f,1,380.08,651.00,shopify
8078337409216,45576797159616,versace-ve4459f,7,304.37,651.00,shopify
8078337441984,45576797192384,versace-ve4462,2,446.63,978.00,shopify
8078337441984,45576797225152,versace-ve4462,1,446.63,978.00,shopify
8078337540288,45576797356224,versace-ve4464,2,405.40,694.50,shopify
8078337540288,45576797388992,versace-ve4464,7,324.66,694.50,shopify
8078337540288,45576797421760,versace-ve4464,6,324.66,694.50,shopify
8078337540288,45576797454528,versace-ve4464,0,351.35,601.90,shopify
8078337540288,45576797487296,versace-ve4464,17,324.66,694.50,shopify
8078337540288,45576797520064,versace-ve4464,16,324.66,694.50,shopify
8078337573056,45576797552832,versace-ve4464f,4,324.66,694.50,shopify
8078337573056,45576797585600,versace-ve4464f,17,324.66,694.50,shopify
8078337573056,45755474870464,versace-ve4464f,2,405.40,694.50,shopify
8078337638592,45576797651136,versace-ve4465,0,324.99,463.00,shopify
8078337638592,45576797683904,versace-ve4465,14,324.66,694.50,shopify
8078337638592,45576797716672,versace-ve4465,18,324.66,694.50,shopify
8078337671360,45576797749440,versace-ve4466u,3,268.17,457.50,shopify
8078337671360,45576797782208,versace-ve4466u,4,274.39,457.50,shopify
8078337736896,45576797847744,versace-ve4467u,6,274.39,457.50,shopify
8078337802432,45576797880512,versace-ve4468u,1,291.99,501.00,shopify
8078337802432,45576797913280,versace-ve4468u,1,228.51,501.00,shopify
8078337802432,45576797946048,versace-ve4468u,15,233.82,501.00,shopify
8078337835200,45576798011584,versace-ve4469,5,304.37,651.00,shopify
8078337835200,45576798077120,versace-ve4469,3,380.08,651.00,shopify
8078337835200,45576798109888,versace-ve4469,12,380.08,651.00,shopify
8078337835200,45627773059264,versace-ve4469,3,304.37,651.00,shopify
8078337867968,45576798142656,versace-ve4470b,4,375.86,804.00,shopify
8078337867968,45576798175424,versace-ve4470b,0,283.99,536.00,shopify
8078337966272,45576798273728,versace-ve4473u,0,276.99,281.53,shopify
8078337966272,45778099568832,versace-ve4473u,1,422.29,724.50,shopify
8078337999040,45576798306496,versace-ve4474u,1,422.29,724.50,shopify
8078337999040,45576798339264,versace-ve4474u,12,338.17,724.50,shopify
8078337999040,45576798372032,versace-ve4474u,7,338.17,724.50,shopify
8078337999040,45631138103488,versace-ve4474u,6,422.29,724.50,shopify
8078337999040,45766519292096,versace-ve4474u,1,422.29,724.50,shopify
8078338031808,45576798404800,versace-vk2002,14,108.05,231.00,shopify
8078338031808,45576798437568,versace-vk2002,14,108.05,231.00,shopify
8078338031808,45576798470336,versace-vk2002,7,105.59,231.00,shopify
8078338031808,45576798503104,versace-vk2002,14,108.05,231.00,shopify
8078338064576,45576798535872,versace-vk4002u,5,112.44,192.00,shopify
8078338064576,45576798568640,versace-vk4002u,3,112.44,192.00,shopify
8078338130112,45576798666944,versace-vk4003u,0,153.99,60.02,shopify
8078338130112,45576798699712,versace-vk4003u,7,90.03,192.00,shopify
8078338130112,45576798732480,versace-vk4003u,2,87.99,192.00,shopify
8078338130112,45576798765248,versace-vk4003u,19,90.03,192.00,shopify
8078338162880,45576798798016,versace-vk4427u-kids,1,101.73,174.00,shopify
8078338162880,45576798830784,versace-vk4427u-kids,4,81.47,174.00,shopify
8078338195648,45576798863552,versace-vk4428u-kids,9,99.48,213.00,shopify
8078338195648,45576798896320,versace-vk4428u-kids,6,99.48,213.00,shopify
8078338195648,45576798929088,versace-vk4428u-kids,8,99.48,213.00,shopify
8078338228416,45576798961856,versace-vk4429u-kids,13,90.03,192.00,shopify
8078338228416,45576798994624,versace-vk4429u-kids,9,90.03,192.00,shopify
8078338228416,45576799027392,versace-vk4429u-kids,37,90.03,192.00,shopify
8078338228416,45576799060160,versace-vk4429u-kids,62,112.44,192.00,shopify
8078338228416,45576799092928,versace-vk4429u-kids,12,90.03,192.00,shopify
8078338425024,45576801714368,victoria-beckham-vb220s,2,298.50,630.00,shopify
8078338490560,45576801779904,victoria-beckham-vb238s,1,294.84,682.50,shopify
8078338523328,45576801812672,victoria-beckham-vb240s,1,446.25,637.50,shopify
8078338556096,45576801845440,victoria-beckham-vb606s,0,267.99,223.25,shopify
8078338556096,45576801878208,victoria-beckham-vb606s,1,334.88,538.50,shopify
8078338621632,45576801910976,victoria-beckham-vb610scb,1,337.49,547.50,shopify
8078338654400,45576801976512,victoria-beckham-vb618s,1,337.49,525.00,shopify
8078338752704,45576802304192,victoria-beckham-vb620s,1,298.50,495.00,shopify
8078338785472,45576802336960,victoria-beckham-vb627s,1,243.00,585.00,shopify
8078338818240,45576802369728,victoria-beckham-vb638s,1,331.27,517.50,shopify
8078338883776,45576802468032,victoria-beckham-vb639s,1,330.00,517.50,shopify
8078338916544,45576802500800,victoria-beckham-vb643s,1,246.24,570.00,shopify
8078338916544,45576802533568,victoria-beckham-vb643s,1,246.24,570.00,shopify
8078338982080,45576802599104,victoria-beckham-vb645s,0,193.75,466.70,shopify
8078339080384,45576802730176,victoria-beckham-vb650s,1,362.81,613.50,shopify
8078339080384,45576802762944,victoria-beckham-vb650s,1,375.00,613.50,shopify
8078339080384,45576802795712,victoria-beckham-vb650s,1,252.72,613.50,shopify
8078339113152,45576802828480,victoria-beckham-vb652s,2,245.59,592.50,shopify
8078339113152,45576802861248,victoria-beckham-vb652s,1,245.59,592.50,shopify
8078339145920,45576802926784,victoria-beckham-vb656s,1,184.68,442.50,shopify
8078339178688,45576802894016,victoria-beckham-vb655s,1,210.60,508.50,shopify
8078339244224,45576802992320,victoria-beckham-vb671s,0,186.99,359.00,shopify
8078339244224,45576803025088,victoria-beckham-vb671s,1,232.63,538.50,shopify
8078339276992,45576803057856,victoria-beckham-vb677s,1,255.96,592.50,shopify
8078339276992,45576803090624,victoria-beckham-vb677s,10,244.77,592.50,shopify
8078339309760,45576803123392,vogue-vj2018,1,36.54,42.57,shopify
8078339309760,45627746222272,vogue-vj2018,1,39.67,42.57,shopify
8078339342528,45576803156160,vogue-vo2606s,2,65.84,129.00,shopify
8078339342528,45576803188928,vogue-vo2606s,2,82.20,129.00,shopify
8078339342528,45576803221696,vogue-vo2606s,0,65.99,86.00,shopify
8078339342528,45576803254464,vogue-vo2606s,2,79.26,159.00,shopify
8078339342528,45576803287232,vogue-vo2606s,1,64.34,129.00,shopify
8078339440832,45576803385536,vogue-vo2843s,0,53.99,44.88,shopify
8078339440832,45576803418304,vogue-vo2843s,1,64.34,129.00,shopify
8078339473600,45576803451072,vogue-vo2871s,5,82.20,129.00,shopify
8078339506368,45576803483840,vogue-vo2943sb,0,84.99,111.00,shopify
8078339506368,45576803516608,vogue-vo2943sb,2,99.82,196.50,shopify
8078339506368,45576803549376,vogue-vo2943sb,3,82.62,166.50,shopify
8078339637440,45576803942592,vogue-vo4002s,2,64.41,129.00,shopify
8078339670208,45576803975360,vogue-vo4082s-by-gigi-hadid,14,81.45,209.92,shopify
8078339702976,45576804008128,vogue-vo4139sb-taura,1,78.38,209.92,shopify
8078339866816,45576804237504,vogue-vo4223s,2,69.30,142.50,shopify
8078339932352,45576804368576,vogue-vo4227s,4,74.39,150.00,shopify
8078340030656,45576804466880,vogue-vo4234s,9,75.09,154.50,shopify
8078340063424,45576804499648,vogue-vo4254s,1,76.62,157.50,shopify
8078340096192,45576804532416,vogue-vo5051s,3,79.36,159.00,shopify
8078340128960,45576804565184,vogue-vo5230s,1,71.49,147.00,shopify
8078340194496,45576804630720,vogue-vo5246s,0,103.99,54.80,shopify
8078340194496,45576804663488,vogue-vo5246s,1,64.34,129.00,shopify
8078340194496,45576804696256,vogue-vo5246s,1,64.34,129.00,shopify
8078340227264,45576804729024,vogue-vo5284s-highline,2,80.20,209.92,shopify
8078340260032,45576804761792,vogue-vo5327s,0,57.08,111.80,shopify
8078340260032,45576804794560,vogue-vo5327s,1,59.94,129.00,shopify
8078340260032,45576804827328,vogue-vo5327s,1,64.09,129.00,shopify
8078340292800,45576804860096,vogue-vo5328s,4,64.09,129.00,shopify
8078340292800,45576804892864,vogue-vo5328s,2,64.09,129.00,shopify
8078340391104,45576804991168,vogue-vo5338s,0,49.99,86.00,shopify
8078340391104,45576805023936,vogue-vo5338s,1,62.94,129.00,shopify
8078340423872,45576805056704,vogue-vo5361s,3,59.58,117.00,shopify
8078340423872,45576805089472,vogue-vo5361s,0,75.99,98.00,shopify
8078340423872,45576805122240,vogue-vo5361s,3,59.58,117.00,shopify
8078340423872,45576805155008,vogue-vo5361s,1,59.58,117.00,shopify
8078340489408,45576805220544,vogue-vo5426s,2,55.35,109.50,shopify
8078340489408,45576805253312,vogue-vo5426s,5,69.31,139.50,shopify
8078340489408,45576805286080,vogue-vo5426s,3,53.11,109.50,shopify
8078340489408,45627710243008,vogue-vo5426s,4,55.35,109.50,shopify
8078340489408,45627710275776,vogue-vo5426s,1,54.09,109.50,shopify
8078340522176,45576805318848,vogue-vo5427s,4,53.11,109.50,shopify
8078340620480,45576805548224,vogue-vo5432s,1,62.94,129.00,shopify
8078340686016,45576805613760,vogue-vo5442s,1,58.23,148.50,shopify
8078340686016,45576805646528,vogue-vo5442s,8,58.50,148.50,shopify
8078340751552,45576805712064,vogue-vo5445s,3,59.58,148.50,shopify
8078340784320,45576805744832,vogue-vo5453s,3,70.57,139.50,shopify
8078340849856,45576805810368,vogue-vo5453sf-asian-fit,1,69.36,109.50,shopify
8078340882624,45576805843136,vogue-vo5457s,1,62.94,129.00,shopify
